2393.10	2734.64	34787.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2397.40	2732.36	34740.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00
2397.40	2743.36	34607.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2380.80	2726.63	34688.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2381.30	2728.15	34472.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2387.90	2737.27	34431.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2407.50	2752.09	34348.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00
2419.20	2752.09	34484.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2426.00	2744.68	34442.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2390.80	2719.79	34271.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2415.90	2706.88	34153.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2423.90	2709.54	34116.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2400.60	2704.41	34114.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2397.60	2707.26	34333.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2401.50	2679.52	34287.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2382.00	2664.89	34402.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
2366.50	2674.58	34402.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2373.80	2687.50	34473.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2361.50	2687.31	34471.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2369.80	2683.89	34471.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2380.90	2680.28	34745.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2370.20	2681.61	34772.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2359.60	2659.19	34961.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2336.10	2663.94	35445.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2331.20	2673.06	35371.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2291.70	2694.91	35690.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2299.40	2692.82	35637.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2289.20	2713.72	35623.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2318.60	2754.56	35366.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2312.10	2771.09	35383.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2281.60	2773.56	35523.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2277.50	2785.52	35209.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2247.00	2791.41	35376.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
2218.80	2785.33	35376.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2218.80	2773.36	35240.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2237.90	2759.84	34795.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2233.90	2569.26	35116.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2146.50	2657.38	34469.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2135.50	2638.73	34996.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2170.10	2643.65	35108.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2189.30	2683.20	35374.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2179.10	2689.14	35486.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2189.70	2662.91	35586.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2149.30	2659.22	35527.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2161.90	2653.28	35442.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2129.40	2613.73	35678.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2082.10	2596.72	35527.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2112.20	2603.48	35417.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2142.60	2645.08	35549.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2160.10	2645.90	35564.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2154.10	2631.56	35495.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
2173.10	2629.51	35495.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2169.60	2582.17	35434.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2178.20	2597.13	35270.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2203.80	2623.36	35596.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2201.70	2603.69	35657.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2216.70	2625.61	35663.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2213.20	2626.43	35750.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2214.70	2610.25	35769.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2203.40	2632.58	35852.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2209.80	2635.66	35876.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2221.40	2652.66	35964.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2183.10	2632.04	35894.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2185.10	2639.29	36060.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2192.30	2656.78	36287.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00
2220.50	2656.78	36287.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2222.40	2675.55	36484.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2224.30	2694.97	36882.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2242.00	2702.01	36985.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2255.60	2688.78	37021.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2276.80	2706.27	37269.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2311.10	2747.65	37133.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2303.40	2753.63	37304.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2327.50	2741.68	37494.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2353.70	2736.77	37654.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2346.70	2720.78	37858.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2363.50	2731.44	37724.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2351.40	2728.24	37753.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2363.50	2752.13	37804.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2386.20	2761.09	38062.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2367.00	2753.63	38181.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2344.70	2739.55	38271.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2358.50	2697.53	38586.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2342.10	2695.61	38439.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2360.70	2687.93	38512.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2353.00	2691.13	38215.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2362.00	2711.39	38040.00	0.00	0.00	0.00	1.00	1.00	1.00	0.00
2362.00	2711.39	38424.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2362.00	2709.26	38681.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2395.80	2724.40	38802.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2398.80	2732.30	38877.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2422.70	2753.20	38916.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00
2422.70	2753.20	38916.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2434.10	2810.15	38916.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2463.70	2809.73	38916.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2451.60	2796.08	38713.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2444.50	2773.25	38275.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2431.30	2794.37	38295.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2436.30	2766.00	37951.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2412.60	2750.64	37697.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2417.90	2760.67	38170.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2380.10	2689.21	37517.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
2366.20	2669.37	37517.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2349.10	2692.62	36850.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2373.90	2659.13	36821.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2336.90	2666.38	36729.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2335.00	2677.90	36837.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2297.10	2600.45	37257.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2291.10	2615.32	37378.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2278.60	2604.50	36779.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2289.90	2561.04	36969.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2314.50	2559.23	36874.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2328.80	2553.38	37174.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2322.00	2543.24	37216.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2337.30	2590.54	37189.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2345.80	2586.26	37206.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2355.10	2602.70	37650.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2348.40	2622.52	37631.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2321.10	2606.31	37667.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2307.40	2640.09	37302.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2331.00	2644.37	37516.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2313.60	2648.20	37288.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
2286.90	2619.14	37288.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2293.20	2624.10	37107.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2298.30	2624.32	37156.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2313.80	2649.55	37472.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2325.90	2635.59	37460.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00
2297.10	2635.59	37223.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2277.00	2596.85	36896.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2259.70	2583.56	35734.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2269.20	2574.77	35827.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2236.70	2564.19	34891.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2249.30	2602.48	33322.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2254.80	2617.12	33898.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2255.40	2627.25	34592.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2238.40	2635.59	33830.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2254.80	2660.36	34058.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2230.50	2649.55	33845.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2216.00	2676.80	33791.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2230.30	2669.59	33362.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2250.00	2696.17	33691.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2234.30	2683.33	33993.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2222.80	2686.71	33368.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2224.50	2674.55	32621.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2226.10	2687.84	32352.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2234.90	2695.72	32672.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2263.90	2741.22	32616.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2238.00	2755.63	31263.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2259.70	2738.74	30807.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00
2250.30	2727.93	30807.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2258.90	2695.72	29843.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2283.90	2704.28	30372.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2298.20	2707.66	31840.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2266.20	2736.94	31826.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2275.00	2743.69	31264.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
2263.00	2727.70	31026.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
2247.90	2707.21	29980.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
2221.60	2700.45	28002.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2240.70	2736.71	28760.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
2231.60	2719.37	28443.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
